id,alias,name
Q1131511,Five Man Army,The Five Man Army
Q1131511,Un esercito di 5 uomini,The Five Man Army
Q1132968,"Coriolan Overture, Op. 62",Coriolan Overture
Q1132968,Overture to Collin's Coriolan,Coriolan Overture
Q1136335,Kruse Mosque,Krue Sae Mosque
Q1137832,Cathedral Church of Saint Martin,Leicester Cathedral
Q1141832,Sunadokei,Sand Chronicles
Q1168705,Affair of the Necklace,The Affair of the Necklace
Q1171463,Mean Season,The Mean Season
Q1171711,Borkmanns punkt,Borkmann's Point
Q1179580,K. 314 (formerly),Oboe Concerto
Q11233779,Nobuyuki Okada,Mr. Okure
Q11233779,Okada Nobuyuki,Mr. Okure
Q11272884,Toaru Hikūshi e no Koiuta,The Pilot's Love Song
Q11289157,Jungle Tales,Urikupen Kyūjotai
Q11292799,BWV 592-597,Concertos for Organ
Q11292799,Organ concerto (Bach),Concertos for Organ
Q11370564,Breasts and Eggs,Chichi to Ran
Q11624398,Fujiei Michihiko,Michihiko Fujiei
Q11627051,The Witch of the West Is Dead,Nishi no Majo ga Shinda
Q11816946,Forest Song,The Forest Song
Q110389733,Valery Kovalyov,Valery Kovalev
Q110389733,NoFrost,Valery Kovalev
Q110389733,Valery Valeryevich Kovalyov,Valery Kovalev
Q114607905,Ars no Kyojū,Giant Beasts of Ars
Q120664,Nikolay Yakovlevich Danilevsky,Nikolay Danilevsky
Q123397,Republic,The Republic
Q123397,Plat. Rep.,The Republic
Q123397,Plato's Republic,The Republic
Q124768,Coat of arms of the Republic of Cyprus,Coat of arms of Cyprus
Q130561,Muhammad ibn al-Husajn Sharif al-Radi,Sharif Radhi
Q1213747,Chamber,The Chamber
Q1214343,Chikamatsu Monogatari,The Crucified Lovers
Q1214343,Crucified Lovers,The Crucified Lovers
Q1214471,The Men from Shiloh,The Virginian
Q1215227,War Lord,The War Lord
Q12149463,Rus' lion,Ruthenian lion
Q12270243,Sam the Eagle,Sam Eagle
Q13560722,coat of arms and flag of Pennsylvania,flag and coat of arms of Pennsylvania
Q1216303,The sonnets to Orpheus,Sonnets to Orpheus
Q1218028,Wreck of the Mary Deare,The Wreck of the Mary Deare
Q1218172,In Crowd,The In Crowd
Q1218841,Black Rain,The Last Wave
Q1218841,Last Wave,The Last Wave
Q1218906,Lost Patrol,The Lost Patrol
Q1236689,Lunds domkyrka,Lund Cathedral
Q1254451,Brides of Dracula,The Brides of Dracula
Q1259104,Saint Peter's Cathedral,Peterborough Cathedral
Q1259104,"Cathedral Church of St Peter, St Paul and St Andrew",Peterborough Cathedral
Q1318749,Story of the Heaven Reliant and Dragon Slayer,The Heaven Sword and Dragon Saber
Q1318749,The Sword and the Knife,The Heaven Sword and Dragon Saber
Q1320362,Vitaly Leontiyevich Mutko,Vitaly Mutko
Q1324479,Last Sunset,The Last Sunset
Q1350870,"Thirty-Two Variations on an Original Theme in C Minor, WoO 80",32 Variations in C minor
Q1360651,Ref,The Ref
Q1369676,Small Theatre,Maly Theatre
Q147324,"Étude in A-flat Major, Op. 25, No. 1","Étude Op. 25, No. 1"
Q147324,Etude in A-flat major 'Aeolian Harp',"Étude Op. 25, No. 1"
Q147324,Aeolian Harp étude,"Étude Op. 25, No. 1"
Q150712,Carolus Crassus,Charles the Fat
Q150712,Carolus Tertius,Charles the Fat
Q154423,Maud Windsor,Maud of Wales
Q154423,"Maud, Queen of Norway",Maud of Wales
Q154423,Princess Charles of Denmark,Maud of Wales
Q154423,Princess Maud Charlotte Mary Victoria Windsor,Maud of Wales
Q154423,Princess Maud of Wales,Maud of Wales
Q154423,Maud Charlotte Mary Victoria Queen of Norway Princess Maud of Wales,Maud of Wales
Q154423,Maud of Walesy,Maud of Wales
Q154444,"Mikhail Aleksandrovich Romanov, Grand Duke of Russia",Grand Duke Michael Alexandrovich of Russia
Q157886,Imperial Monastery of Maulbronn,Maulbronn Monastery
Q160341,King Edward IV,Edward IV of England
Q160341,Edward IV,Edward IV of England
Q160341,"Edward IV, King of England",Edward IV of England
Q160341,King Edward IV of England,Edward IV of England
Q163027,Children's and Household Tales,Grimms' fairy tales
Q163027,Grimm Fairy Tales,Grimms' fairy tales
Q163027,Kinder und Hausmärchen,Grimms' fairy tales
Q163027,German Popular Stories,Grimms' fairy tales
Q163027,The fairy tales of the Brothers Grimm,Grimms' fairy tales
Q163535,"Symphony No. 1 in A-flat major, Op. 55",Symphony No. 1
Q163555,"Symphony No. 1 in C Minor, Op. 11",Symphony No. 1
Q163594,Spring Symphony,Symphony No. 1
Q163594,"Symphony No. 1 in B-flat Major, Op. 38, ""Spring""",Symphony No. 1
Q1373441,"Alexander Ivanovitch, Prince Chernichev",Alexander Ivanovich Chernyshev
Q1390561,Alexander Fyodori Myasnikyan,Aleksandr Myasnikyan
Q1390561,"Myasnikyan, Alexander Fyodori",Aleksandr Myasnikyan
Q1393821,Oyayubi Hime Monogatari,Thumbelina: A Magical Story
Q1393821,The Story of Princess Thumbelina,Thumbelina: A Magical Story
Q1420016,Elizabeth the Queen,The Private Lives of Elizabeth and Essex
Q1420016,Private Lives of Elizabeth and Essex,The Private Lives of Elizabeth and Essex
Q1446504,Les Petits Mouchoirs,Little White Lies
Q1476734,Oboe Concerto in D minor,Concerto for Oboe and Strings in D minor
Q1567505,The Awakening (Chopin novel),The Awakening
Q1585574,Mindrolling Monastery,Mindroling Monastery
Q1585574,minzhulin si,Mindroling Monastery
Q1608728,Shaggy Dog,The Shaggy Dog
Q1622572,"From ""Little Women Story"": Little Women's Four Sisters",Little Women
Q1622572,Little Women's Four Sisters,Little Women
Q1622572,Wakakusa no Yon Shimai,Little Women
Q1656985,Andrey Yevgenyevich Lunyov,Andrey Lunyov
Q1665996,smallest uninteresting number,interesting number paradox
Q14956953,The Curious Incident of the Dog in the Night-Time (play),The Curious Incident of the Dog in the Night-Time
Q15445050,Come sweet May,Sehnsucht nach dem Frühling
Q15445050,K. 596,Sehnsucht nach dem Frühling
Q15445050,"Komm, lieber Mai",Sehnsucht nach dem Frühling
Q15445050,Longing for spring,Sehnsucht nach dem Frühling
Q16386684,The Life of Arsenev,The Life of Arseniev
Q16651762,Imomushi,The Hornworm
Q167297,Codex Euricianus,Code of Euric
Q168886,Cmentarz Powązkowski,Powązki Cemetery
Q168886,Old Powązki,Powązki Cemetery
Q168886,Powązkowski,Powązki Cemetery
Q168886,Stare Powązki,Powązki Cemetery
Q18763,Paton of the Arts,Senusret I
Q178643,Suleymaniye Mosque,Süleymaniye Mosque
Q178643,Süleymaniye complex,Süleymaniye Mosque
Q181147,Coat of arms of the Hellenic Republic,Coat of arms of Greece
Q192279,Aleksey Nikolaevich Tolstoy,Aleksey Tolstoy
Q192279,Alexei Nikolayevich Tolstoy,Aleksey Tolstoy
Q192638,Apollonius Rhodius,Apollonius of Rhodes
Q194924,"String Quartet No. 16 in F Major, Op. 135",String Quartet No. 16
Q1676082,"Ivolginskij dacan (Ivolginsk, Rusko)",Ivolginsky Datsan
Q17111624,The Martian: A Novel,The Martian
Q17227585,Kajikazawa in Kai Province,Kajikazawa in Kai province
Q17227585,Koshu Kajikazawa,Kajikazawa in Kai province
Q17227585,Kōshū Kajikazawa,Kajikazawa in Kai province
Q18177839,Sanzoku no Musume Rōnya,"Ronja, the Robber's Daughter"
Q18589712,A Woman Hitting a Neo-Nazi With Her Handbag,The Woman with the Handbag
Q1751594,Preludes & Nocturnes,The Sandman: Preludes & Nocturnes
Q1766009,Thief Who Came to Dinner,The Thief Who Came to Dinner
Q1767605,Aladja,Aladzha Monastery
Q1771297,folk music of England,English folk music
Q1775543,Lebeus Abbey,Lubiąż Abbey
Q1809883,Man Who Laughs,The Man Who Laughs
Q1900106,Violin Concerto in D,Violin Concerto
Q1909611,M.T. Anderson,M. T. Anderson
Q1978802,Naked Kiss,The Naked Kiss
Q16739831,Chopin nocturne no. 2 in E-flat major,"Nocturne No. 2 in E-flat major, Op. 9, No. 2"
Q198998,Coptic Church,Coptic Orthodox Church
Q198998,Coptic Orthodox Patriarchate of Alexandria,Coptic Orthodox Church
Q198998,Egypt Orthodox Church,Coptic Orthodox Church
Q204864,Victoria Louise Sophia Augusta Amelia Helena of Schleswig-Holstein,Princess Helena Victoria of Schleswig-Holstein
Q206459,"Theodore II Godunov, Tsar of Russia",Feodor II of Russia
Q206459,Feodor II Borisovich Godunov,Feodor II of Russia
Q212953,Siarhiej Siarhiejevič Sidorski,Siarhiej Sidorski
Q213034,Nicaragua coat of arms,coat of arms of Nicaragua
Q213192,"Piano Concerto No. 21 in C Major, K. 467",Piano Concerto No. 21 in C major
Q217452,Abbey of la Madaleine,Vézelay Abbey
Q217452,Basilica of Vézelay,Vézelay Abbey
Q217452,Abbey of la Madeleine,Vézelay Abbey
Q2004783,Sonata for Clarinet and Piano,Clarinet Sonata
Q2016076,Fighting Kentuckian,The Fighting Kentuckian
Q2027772,Alexei Fyodorovich Karamazov,Alyosha Karamazov
Q210203,"Piano Concerto No. 2 in B-flat Major, Op. 19",Piano Concerto No. 2
Q210208,"Piano Concerto No. 2 in B-flat Major, Op. 83",Piano Concerto No. 2
Q210208,"Piano Concerto No. 2, Op. 83",Piano Concerto No. 2
Q210208,"Piano Concerto No. 2, Op. 83, B♭ Major",Piano Concerto No. 2
Q2067336,Assumption of the Virgin Mary,Assumption of the Virgin
Q2079384,Moscow coat of arms,coat of arms of Moscow
Q2083085,Dangerous Sister,Dangerous Beauty
Q2084565,Nijushi No Hitomi,Twenty-Four Eyes
Q2095813,The Pines of Rome,Pines of Rome
Q2095813,Pini di Roma,Pines of Rome
Q2152981,Jessica,Mrs. Claus
Q2152981,Bessie,Mrs. Claus
Q2152981,Saint Lucy,Mrs. Claus
Q2152981,St. Lucy,Mrs. Claus
Q2152981,Saint Lucia,Mrs. Claus
Q2152981,Mother Christmas,Mrs. Claus
Q2152981,St. Lucia,Mrs. Claus
Q2152981,Empress “Santa Claus”,Mrs. Claus
Q2152981,Goody Santa Claus,Mrs. Claus
Q2152981,Kreche Kindly,Mrs. Claus
Q2152981,Madam Santa Claus,Mrs. Claus
Q2152981,Mrs. Santa,Mrs. Claus
Q2152981,Mrs. Santa Claus,Mrs. Claus
Q2152981,Saintess Nicholas,Mrs. Claus
Q2152981,Madame Claus,Mrs. Claus
Q2152981,Mistress Santa Claus,Mrs. Claus
Q2186008,Red Cross Egg with Resurrection Triptych,Imperial Red Cross Easter Egg
Q2186008,Red Cross Triptych Egg,Imperial Red Cross Easter Egg
Q2186008,Red Cross with Triptych egg,Imperial Red Cross Easter Egg
Q20731271,The Eccentric Daughter-in-Law、Taming Mother-in-Law、Killing Mother-in-Law,The Virtual Bride
Q21775892,Son of a Migrant from Syria,The Son of a Migrant from Syria
Q21872268,Street Cat Named Bob,A Street Cat Named Bob
Q21931680,Abominable Bride,The Abominable Bride
Q21931680,Sherlock S04E01,The Abominable Bride
Q21931680,sherlock:The Abominable Bride,The Abominable Bride
Q22117593,Moscow Ring Railway,Moscow Central Ring Railway
Q22117593,Moscow Central Ring,Moscow Central Ring Railway
Q22117593,Moscow Little Ring Railway,Moscow Central Ring Railway
Q233990,Princess Irene Luise Marie Anne of Hesse and by Rhine,Princess Irene of Hesse and by Rhine
Q235128,Princess Maria de las Mercedes of Bourbon-Two Sicilies,"Infanta María de las Mercedes, Countess of Barcelona"
Q237018,Constance of Castile,"Constance of Castile, Duchess of Lancaster"
Q223520,III Symfonia op. 36 „Symfonia pieśni żałosnych”,Symphony No. 3
Q223520,Symfonia pieśni żałosnych,Symphony No. 3
Q223520,Symphony of sorrowful songs,Symphony No. 3
Q223520,Symphony of sorrowful songs. Op. 36,Symphony No. 3
Q223524,"Symphony No. 3 in A Minor, Op. 56, ""Scottish""",Symphony No. 3
Q223540,Rhenish,Symphony No. 3
Q223540,"Symphony No. 3 in E-flat Major, Op. 97 ""Rhenish""",Symphony No. 3
Q224417,"Symphony No. 31 in D Major, K. 297, ""Paris""",Symphony No. 31
Q231144,"Symphony No. 4 in E Minor, Op. 98",Symphony No. 4
Q233804,Margaret of Denmark,"Margaret of Denmark, Queen of Scotland"
Q233804,Margaret of Norway,"Margaret of Denmark, Queen of Scotland"
Q2456917,Horse Thief,The Horse Thief
Q22126100,Ibuki 192,Aircraft Carrier Ibuki
Q22126100,Kūbo Ibuki,Aircraft Carrier Ibuki
Q22126100,空母いぶき,Aircraft Carrier Ibuki
Q22773885,Squad 38,38 Task Force
Q22773885,Task Force 38,38 Task Force
Q240223,Reformation,Symphony No. 5
Q240252,"Symphony No. 5, Op. 50",Symphony No. 5
Q240296,"Symphony No. 5 in E-flat Major, Op. 82",Symphony No. 5
Q241635,Sicilská Eleonora,Eleanor of Sicily
Q242322,Joan of England,Joan of The Tower
Q242322,"Joan, Queen of Scots",Joan of The Tower
Q246511,"Symphony No. 6 in E-flat Minor, Op. 111",Symphony No. 6
Q2255505,Uta-kata,Uta Kata
Q2279688,Al-Hussain Mosque,Al-Hussein Mosque
Q2288175,"Earthsea trilogy, book 3",The Farthest Shore
Q2288175,"Earthsea, book 3",The Farthest Shore
Q2288175,the third book of Earthsea,The Farthest Shore
Q2306644,Modest Ilyich Tchaikovsky,Modest Tchaikovsky
Q2323961,Last Man,The Last Man
Q2335394,Темерейр,His Majesty's Dragon
Q2362883,The Howling VI: The Freaks,Howling VI: The Freaks
Q2426670,Tōkyō boshoku,Tokyo Twilight
Q246706,"Symphony No. 60 in C Major, H.I:60, ""Il distratto""",Symphony No. 60
Q260988,Symphony No. 7 in E Major,Symphony No. 7
Q269821,Mauritania seal,Seal of Mauritania
Q270395,Bertha von Schwaben,Bertha of Swabia
Q272252,Dorothea af Danmark,"Dorothea of Denmark, Electress Palatine"
Q272252,Dorothea of Denmark and Norway,"Dorothea of Denmark, Electress Palatine"
Q272252,"Dorothea, Countess Palatine and Duchess of Bavaria","Dorothea of Denmark, Electress Palatine"
Q272666,"Symphony No. 85 in B-flat Major, H.I:85, ""La reine""",Symphony No. 85
Q275858,Mahler 9,Symphony No. 9
Q275858,Symphony 9 (Mahler),Symphony No. 9
Q275858,Symphony no. 9 (Mahler),Symphony No. 9
Q275858,Symphony No. 9 in D Major,Symphony No. 9
Q25366,WNM,Where No Man Has Gone Before
Q2491721,Creation Matrix,Matrix of Leadership
Q2518946,Kinkaku-ji,The Temple of the Golden Pavilion
Q2521030,Cries in the Night,The Awful Dr. Orloff
Q2521030,Awful Dr. Orloff,The Awful Dr. Orloff
Q2521030,Screams in the Night,The Awful Dr. Orloff
Q2521030,The Demon Doctor,The Awful Dr. Orloff
Q2551373,Letters concerning the English Nation,Letters on the English
Q2567687,Bucket of Blood,A Bucket of Blood
Q2607558,"Frederick Ferdinand, Hereditary Prince of Denmark","Ferdinand, Hereditary Prince of Denmark"
Q2607558,"Frederik Ferdinand Oldenburg, Prince of Denmark","Ferdinand, Hereditary Prince of Denmark"
Q2607558,Hereditary Prince Ferdinand,"Ferdinand, Hereditary Prince of Denmark"
Q28136294,Roman she-wolf (Roman mythology),Capitoline she-wolf
Q28136294,Lupa,Capitoline she-wolf
Q28136294,She-wolf,Capitoline she-wolf
Q2636117,Cello Concerto in A minor,Cello Concerto
Q2636117,"Cello Concerto in A minor, Op. 129",Cello Concerto
Q2636117,Op. 129,Cello Concerto
Q2639259,Enrico di Borbone,"Prince Henry, Count of Bardi"
Q2639259,Enrico di Borbone-Parma,"Prince Henry, Count of Bardi"
Q2697140,6 Bridges to Cross,Six Bridges to Cross
Q2699780,Wanted Dead or Alive,Wanted: Dead or Alive
Q2785096,ancient Roman music,music of ancient Rome
Q2785096,ancient Rome music,music of ancient Rome
Q2785096,music in ancient Rome,music of ancient Rome
Q25894672,Sōshin Shōjo Matoi,Matoi the Sacred Slayer
Q25894672,Soushin Shoujo Matoi,Matoi the Sacred Slayer
Q26963303,My Wife's Having an Affair this Week,Listen to Love
Q27068074,Bloodivores,Time Prisoners
Q27068074,Shíkōng qiútú,Time Prisoners
Q27171300,Monday Tawawa,Tawawa on Monday
Q27645836,The King Loves,The King in Love
Q317236,Coloman of Halych,Coloman of Galicia-Lodomeria
Q317236,"Koloman, Duke of Croatia",Coloman of Galicia-Lodomeria
Q325662,Aguirre: The Wrath of God,"Aguirre, the Wrath of God"
Q2860426,GARF,State Archive of the Russian Federation
Q2860426,Gosudarstvennyĭ arkhiv Rossiĭskoĭ Federat︠s︡ii,State Archive of the Russian Federation
Q2886950,Basilica of Our Lady of Aparecida,Basilica of the National Shrine of Our Lady of Aparecida
Q2886950,National Sanctuary of Our Lady of Aparecida,Basilica of the National Shrine of Our Lady of Aparecida
Q2886950,Sanctuary of Aparecida,Basilica of the National Shrine of Our Lady of Aparecida
Q2886950,Sanctuary of Our Lady of Aparecida,Basilica of the National Shrine of Our Lady of Aparecida
Q285392,Annunciation Triptych,Mérode Altarpiece
Q285392,Merode Altarpiece,Mérode Altarpiece
Q285392,The Annunciation Triptych,Mérode Altarpiece
Q285392,The Mérode Altarpiece,Mérode Altarpiece
Q285392,The Mérode Altarpiece (The Annunciation Triptych),Mérode Altarpiece
Q287283,Jami al-Aqmar,Al-Aqmar Mosque
Q302311,Schübler-Choräle,Schübler Chorales
Q302311,Schuebler Chorales,Schübler Chorales
Q302311,BWV 645–650,Schübler Chorales
Q312153,Aleksei Innokentievich Antonov,Aleksei Antonov
Q32136,The Color of Magic,The Colour of Magic
Q2972911,"Five Pieces for Orchestra, Op. 16",Five Pieces for Orchestra
Q2977762,"The Accidental Billionaires: The Founding of Facebook, a Tale of Sex, Money, Genius, and Betrayal",The Accidental Billionaires
Q2985561,Cuthbert Gospel,St Cuthbert Gospel
Q2985561,St Cuthbert Gospel of St John,St Cuthbert Gospel
Q2985561,Stonyhurst Gospel,St Cuthbert Gospel
Q3005861,L'Écume des jours,Mood Indigo
Q3050931,Boomer,Number Eight
Q3050931,Athena,Number Eight
Q3050931,Sharon Agathon,Number Eight
Q3050931,Sharon Valerii,Number Eight
Q3087031,Freddy Jose Galvis,Freddy Galvis
Q3209288,Mountain Men,The Mountain Men
Q28805403,Princess Noal Zaher,"Princess Noal, Princess of the Sa'id"
Q28805403,Princess Noal of Afghanistan,"Princess Noal, Princess of the Sa'id"
Q28805403,Princess Noal Zaher Shah of Afghanistan,"Princess Noal, Princess of the Sa'id"
Q30946969,Meloholic,Melo Holic
Q333210,Semyon Ivanovich Dezhnyov,Semyon Dezhnyov
Q336361,Petrophaga lorioti,stone louse
Q340187,Crusades,The Crusades
Q349336,Djedhotepra,Dedumose I
Q356455,Mael Maedoc Ua Morgair,Saint Malachy
Q356455,Máel Máedóc Ua Morgair,Saint Malachy
Q356455,Malachy,Saint Malachy
Q356455,St. Malachia O’Morgair,Saint Malachy
Q356455,St. Malachy,Saint Malachy
Q356455,Malachia O’Morgair,Saint Malachy
Q359687,Antigonus,Antigonus II Mattathias
Q359687,Mattathias Antigonus,Antigonus II Mattathias
Q365085,Eric Emune,Eric II of Denmark
Q368455,Yury Nikolaevich Tynyanov,Yury Tynyanov
Q372907,Violin Concerto (Tchaikovsky),Violin Concerto
Q372907,"Violin Concerto in D Major, Op. 35",Violin Concerto
Q375595,Snow in June,The Injustice to Dou E
Q375595,Snow Storm in June,The Injustice to Dou E
Q375595,The Summer Snow,The Injustice to Dou E
Q3539350,"Piano Trio No. 1 in D Minor, Op. 49",Piano Trio No. 1
Q3539350,Piano Trio in D minor,Piano Trio No. 1
Q3539366,Piano Trio in A minor,Piano Trio
Q3539366,Trio in A minor,Piano Trio
Q3324563,The Confessional,House of Mortal Sin
Q3336853,Son frere,His Brother
Q3336853,Son frère,His Brother
Q3344887,Rock amidst sea where Swami Vivekananda meditated,Vivekananda Rock Memorial
Q3349011,"Octet in E-flat Major, Op. 20",Octet in E-flat Major
Q3373131,Toute une vie,And Now My Love
Q3391399,Jota,José Ignacio Peleteiro
Q3391399,Jose Ignacio Peleteiro,José Ignacio Peleteiro
Q3413722,String Quartet in A minor,String Quartet No. 2
Q3413722,"String Quartet, Op. 13",String Quartet No. 2
Q3479814,hypospray,hypodermic sprayer
Q3484515,Big Fisherman,The Big Fisherman
Q3490137,"Piano Sonata No. 1 in D Minor, Op. 28",Piano Sonata No. 1
Q3490213,"Violin Sonata No. 3 in D Minor, Op. 108",Violin Sonata No. 3
Q3511385,"Serenade in D Minor, Op. 44",Serenade for Wind Instruments
Q3539338,Piano Trio in E minor,Piano Trio No. 2
Q3539338,"Piano Trio No. 2 in E Minor, Op. 67",Piano Trio No. 2
Q39576,Ptolemy Philadelphus,Ptolemy II Philadelphus
Q44783,Libya coat of arms,coat of arms of Libya
Q378753,Dmitry Ivanovich Pisarev,Dmitry Pisarev
Q381765,Theodorus,Theodoros the Atheist
Q381765,Theodorus of Cyrene,Theodoros the Atheist
Q392302,Matthew,Gospel of Matthew
Q392302,Gospel according to Matthew,Gospel of Matthew
Q403351,String Quartet No. 2 in D Major,String Quartet No. 2
Q417490,äkejan Maghjanuly Qajygeldin,Akejan Kajegeldin
Q417490,Akejan Magjanovich Kajegeldin,Akejan Kajegeldin
Q417490,Äkejan Qajygeldin,Akejan Kajegeldin
Q426917,K. 207,Violin Concerto No. 1
Q426917,Violin Concerto No. 1 in B-flat major,Violin Concerto No. 1
Q453463,Norberta Elisabeth Maria Assunta Josefine Georgine et omnes sancti,"Princess Nora, Marchioness of Mariño"
Q453463,"Princess Nora of Liechtenstein, Dowager Marchioness of Mariño","Princess Nora, Marchioness of Mariño"
Q453463,"Princess Nora of Liechtenstein, Marchioness of Mariño","Princess Nora, Marchioness of Mariño"
Q453463,"Princess Norberta Elisabeth Maria Assunta Josefine Georgine of Liechtenstein, Dowager Marchioness of Mariño","Princess Nora, Marchioness of Mariño"
Q453463,"Princess Norberta Elisabeth Maria Assunta Josefine Georgine of Liechtenstein, Marchioness of Mariño","Princess Nora, Marchioness of Mariño"
Q453463,"Princess Norberta of Liechtenstein, Dowager Marchioness of Mariño","Princess Nora, Marchioness of Mariño"
Q453463,"Princess Norberta of Liechtenstein, Marchioness of Mariño","Princess Nora, Marchioness of Mariño"
Q464197,Pavel Nikolayevich Yablochkov,Pavel Yablochkov
Q3793888,Air and Variations in E major,The Harmonious Blacksmith
Q3793888,Harmonious Blacksmith,The Harmonious Blacksmith
Q3820833,The Sullivans,The Fighting Sullivans
Q3820833,Fighting Sullivans,The Fighting Sullivans
Q3824149,Devil's Daughter,The Devil's Daughter
Q3980551,Kaiketsu Tamagon,Tamagon the Counselor
Q4198224,Izhora Plants,Izhorskiye Zavody
Q4198224,Objedinennye Mashinostroitelnye Zavody (OMZ),Izhorskiye Zavody
Q4198261,From the Dust Returned. A Family Remembrance,From the Dust Returned
Q4242087,EIAJ RC-5320A,EIAJ connector
Q4242087,EIAJ RC-5320A connector,EIAJ connector
Q4242087,RC-5320A,EIAJ connector
Q4356607,"Rexford ""Rex"" Lewis",Cobra Commander
Q4453491,Teatr Nacij,Theatre of Nations
Q4453491,Teatr Natsiy,Theatre of Nations
Q4498594,Vladislav Tovarishchtayovich Khovalyg,Vladislav Hovalõg
Q42297627,"Oh, the Mysterious",Doubtful Victory
Q466265,Death and Maiden,Death and the Maiden
Q467062,Leo the Hebrew,Judah Leon Abravanel
Q467062,Leon Abravanel,Judah Leon Abravanel
Q51664,Jesus,Jesus in Islam
Q51664,Isa,Jesus in Islam
Q51664,Isa Masih,Jesus in Islam
Q51664,ʿĪsā ibn Maryam,Jesus in Islam
Q51670,Canticles,Song of Songs
Q51670,Song of Solomon,Song of Songs
Q54386,"Elena Maria Isabela Dominica de Silas de Borbón y Grecia, Infanta de España","Infanta Elena, Duchess of Lugo"
Q54386,Infanta Elena of Spain,"Infanta Elena, Duchess of Lugo"
Q474082,Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader
Q475471,Gibraltar coat of arms,coat of arms of Gibraltar
Q476311,Left-Handed Woman,The Left-Handed Woman
Q494364,Bow,The Bow
Q494364,Hwal,The Bow
Q494364,활,The Bow
Q501746,Andrey Andreyevich Andreyev,Andrey Andreyev
Q510641,The Battle of Neretva,Battle of Neretva
Q513375,El sol del membrillo,Dream of Light
Q513375,The Quince Tree Sun,Dream of Light
Q544478,Brothers Solomon,The Brothers Solomon
Q544641,Mikhail Sergeevich Boyarsky,Mikhail Boyarsky
Q544641,Mikhail Sergeyevich Boyarsky,Mikhail Boyarsky
Q552179,Woman Without a Face,Phantom of Heilbronn
Q552179,Frau ohne Gesicht,Phantom of Heilbronn
Q4729627,Kasha,All She Was Worth
Q4851345,Ballad of the Desert,Sound of the Desert
Q4851345,Romance of the Desert,Sound of the Desert
Q5217674,Hajj Dilai,Mohammed al-Hajj ibn Abu Bakr Ad-Dila'i
Q5361036,SPEC,SPEC〜Keishichyō Kōanbu Kōandaigoka Mishōjiken Tokubetsugakari Jikenbo〜
Q5361036,SPEC - Keishichou kouanbu kouan daigoka mishou jiken tokubetsu taisakugakari jikenbo,SPEC〜Keishichyō Kōanbu Kōandaigoka Mishōjiken Tokubetsugakari Jikenbo〜
Q5361036,SPEC: First Blood,SPEC〜Keishichyō Kōanbu Kōandaigoka Mishōjiken Tokubetsugakari Jikenbo〜
Q47538272,Doll's House,Mysterious Personal Shopper
Q57529,Princess Victoria Louise Adelaide Matilda Charlotte of Prussia,Princess Viktoria Luise of Prussia
Q57529,Princess Victoria Louise of Prussia,Princess Viktoria Luise of Prussia
Q57529,Victoria Louise Adelaide Matilda,Princess Viktoria Luise of Prussia
Q57529,"Viktoria Luise, Duchess Consort of Brunswick",Princess Viktoria Luise of Prussia
Q57529,Viktoria Luise of Prussia,Princess Viktoria Luise of Prussia
Q58217,Sergej Viktorovič Lavrov,Sergej Lavrov
Q58667,Otto Brown,Otto Braun
Q56320644,tigadeguena,peanut stew
Q56320644,tigadèguèna,peanut stew
Q56320644,maafé,peanut stew
Q56320644,mafé,peanut stew
Q56320644,maffe,peanut stew
Q56320644,maffé,peanut stew
Q56320644,tigadegena,peanut stew
Q56320644,peanut sauce,peanut stew
Q56320644,domoda,peanut stew
Q56320644,maafe,peanut stew
Q56320644,mafe,peanut stew
Q56320644,domodah,peanut stew
Q56320644,groundnut stew,peanut stew
Q557575,Vasily Kirillovich Trediakovsky,Vasily Trediakovsky
Q60601,Grand Duchess Anna Feodorovna of Russia,Princess Juliane of Saxe-Coburg and Gotha
Q60601,Grand Duchess Anna Fyodorovna of Russia,Princess Juliane of Saxe-Coburg and Gotha
Q60601,Princess Juliane Henriette Ulrike of Saxe-Coburg-Saalfeld,Princess Juliane of Saxe-Coburg and Gotha
Q60601,Princess Juliane of Saxe-Coburg-Saalfeld,Princess Juliane of Saxe-Coburg and Gotha
Q60912,Duchess Sophie Charlotte Augustine in Bavaria,Duchess Sophie Charlotte in Bavaria
Q62665,Sting,The Sting
Q559417,Letter to Momo,A Letter to Momo
Q559417,Momo e no Tegami,A Letter to Momo
Q559539,"Guillaume de Hauteville, Conte di Puglia",William Iron Arm
Q579123,Ravage,"Ashes, Ashes"
Q579928,Spongebob SquarePants,The SpongeBob SquarePants Movie
Q579928,SpongeBob SquarePants: The Movie,The SpongeBob SquarePants Movie
Q579928,SpongeBob SquarePants: The Original,The SpongeBob SquarePants Movie
Q579928,The Original SpongeBob Movie,The SpongeBob SquarePants Movie
Q581070,Newfoundland and Labrador coat of arms,coat of arms of Newfoundland and Labrador
Q592139,The Labors of Hercules,The Labours of Hercules
Q597545,Reluctant Fundamentalist,The Reluctant Fundamentalist
Q598836,Old Ones,Elder Thing
Q598836,Elder Ones,Elder Thing
Q598836,The Elder Things,Elder Thing
Q607276,187J3X1,The Dark Forest
Q607276,Three Body II: The Dark Forest,The Dark Forest
Q614989,Un Beau Salaud,Dirty Dingus Magee
Q622217,Translator Microbes,universal translator
